event_id,event_type,event_date,customer_id,product_id,country,latitude,longitude,region,channel,payment_method,currency,quantity,unit_price_local,discount_code,discount_local,tax_local,net_revenue_local,fx_rate_to_usd,net_revenue_usd,is_refunded,refund_datetime,refund_reason
9F78B4D4A4D8,order,11/14/2024 17:11,CUST0003519,PROD0032,Brazil,-14.235,-51.9253,LATAM,Reseller,Invoice,USD,1,120,WELCOME10,12,18,126,1,126,FALSE,,
0BCE9F2BBDCD,order,8/24/2025 0:58,CUST0003717,PROD0002,Netherlands,52.1326,5.2913,EU,Direct Sales,Credit Card,EUR,10,470.75,N/A,0,941.5,5649,1.06,5987.94,FALSE,,
6145F9D203B7,order,5/21/2024 22:56,CUST0002891,PROD0049,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,1,12.26,N/A,0,2.45,14.71,1.06,15.59,FALSE,,
63F7C91CA64C,order,6/23/2024 7:15,CUST0001956,PROD0081,United States,39.8283,-98.5795,,Partner,PayPal,USD,1,29.18,N/A,0,0,29.18,1,29.18,FALSE,,
4F3AB35D7F50,order,6/29/2024 22:49,CUST0001686,PROD0015,Philippines,12.8797,121.774,APAC,Reseller,Invoice,USD,15,8.75,N/A,0,19.69,150.94,1,150.94,FALSE,,
F31CC834236D,order,9/12/2024 12:11,CUST0000964,PROD0090,Australia,-25.2744,133.7751,APAC,Website,Wire,AUD,1,233,N/A,0,23.3,256.3,0.66,169.16,FALSE,,
0410F30469A6,order,8/30/2025 17:08,CUST0000932,PROD0046,Spain,40.4637,-3.7492,EU,Marketplace,Invoice,EUR,10,141.51,N/A,0,283.02,1698.12,1.06,1800.01,FALSE,,
99DD0E567416,invoice,10/12/2024 1:43,CUST0002514,PROD0095,Canada,56.1304,-106.3468,,Direct Sales,PayPal,USD,20,19.63,N/A,0,19.63,412.23,1,412.23,FALSE,,
B8D9EF4D3420,order,3/18/2025 4:40,CUST0002567,PROD0050,United States,39.8283,-98.5795,,Website,PayPal,USD,15,130,N/A,0,0,1950,1,1950,FALSE,,
C6EA1C76050C,invoice,4/29/2024 1:02,CUST0003965,PROD0063,Netherlands,52.1326,5.2913,EU,Marketplace,Invoice,EUR,10,9.32,BFCM20,18.64,18.64,93.2,1.06,98.79,FALSE,,
15BEA8941D95,invoice,6/29/2025 10:19,CUST0003945,PROD0096,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,252.26,N/A,0,151.36,908.14,1.06,962.63,FALSE,,
27C280D94929,order,2/21/2025 23:28,CUST0001778,PROD0051,Netherlands,52.1326,5.2913,EU,Marketplace,PayPal,EUR,1,18.87,BFCM10,1.89,3.77,20.75,1.06,22,FALSE,,
066848D152B5,invoice,3/19/2025 22:25,CUST0000315,PROD0009,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,5,163.11,N/A,0,163.11,978.66,1.22,1193.97,FALSE,,
7EEA03D6D5DE,order,9/27/2025 8:04,CUST0003650,PROD0022,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,1,145.45,LOYALTY15,21.82,14.54,138.17,0.66,91.19,FALSE,,
D1717A0D660C,order,3/1/2025 9:30,CUST0001192,PROD0003,United States,39.8283,-98.5795,,Website,PayPal,USD,1,29,N/A,0,0,29,1,29,FALSE,,
36D49644B90C,order,5/31/2024 6:42,CUST0001125,PROD0002,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,1,499,N/A,0,0,499,1,499,FALSE,,
AE4095C38426,order,7/1/2025 15:23,CUST0003334,PROD0063,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,10,8.1,N/A,0,16.2,97.2,1.22,118.58,FALSE,,
46A2F5911FE9,order,2/17/2025 1:12,CUST0000806,PROD0059,United Kingdom,55.3781,-3.436,EU,Marketplace,Wire,GBP,5,23.77,N/A,0,23.77,142.62,1.22,174,FALSE,,
E3B0CE76B78F,invoice,3/29/2025 11:40,CUST0000604,PROD0038,United Kingdom,55.3781,-3.436,EU,Website,Wire,GBP,1,102.46,BFCM10,10.25,20.49,112.7,1.22,137.49,FALSE,,
E1A0ECAC7303,order,5/16/2024 16:55,CUST0001630,PROD0007,Germany,51.1657,10.4515,EU,Partner,PayPal,EUR,1,8.49,N/A,0,1.7,10.19,1.06,10.8,FALSE,,
CD65EBDDB497,order,1/26/2025 15:39,CUST0002301,PROD0096,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,405.15,LOYALTY15,60.77,40.52,384.9,0.66,254.03,FALSE,,
3ACF6F42B8C0,order,8/21/2025 10:53,CUST0003251,PROD0096,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,219.18,N/A,0,219.18,1315.08,1.22,1604.4,FALSE,,
3718A3898DD2,order,2/20/2025 23:39,CUST0003710,PROD0046,Netherlands,52.1326,5.2913,EU,Partner,PayPal,EUR,3,141.51,BFCM10,42.45,84.91,466.99,1.06,495.01,FALSE,,
0418ABDB7351,order,12/4/2024 20:55,CUST0001648,PROD0047,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,1,8.49,N/A,0,1.7,10.19,1.06,10.8,FALSE,,
4F22C21665D9,order,2/27/2025 18:23,CUST0002006,PROD0070,Spain,40.4637,-3.7492,EU,Website,PayPal,EUR,1,221.65,N/A,0,44.33,265.98,1.06,281.94,FALSE,,
1C479738F2F7,order,5/13/2024 11:20,CUST0001752,PROD0045,Germany,51.1657,10.4515,EU,Website,Wire,EUR,1,14.15,WELCOME10,1.42,2.83,15.56,1.06,16.49,FALSE,,
406190EB54BB,invoice,10/26/2024 10:19,CUST0002059,PROD0039,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,15,37.88,N/A,0,56.82,625.02,0.66,412.51,FALSE,,
F8A520C5C5AC,invoice,8/3/2025 7:17,CUST0000065,PROD0055,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,3,6,SAVE5,0.9,2.7,19.8,1,19.8,FALSE,,
B8F0FF1D0C70,invoice,4/22/2025 22:21,CUST0002994,PROD0082,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,1,118.1,N/A,0,5.9,124,1,124,FALSE,,
2311E2FD524F,order,9/21/2024 17:10,CUST0002257,PROD0084,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,225.15,WELCOME10,112.58,0,1013.17,1,1013.17,FALSE,,
87BDA85BE43E,order,11/30/2024 23:05,CUST0003958,PROD0060,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,225.15,N/A,0,0,225.15,1,225.15,FALSE,,
CAC407CD8B66,order,5/28/2024 23:10,CUST0002264,PROD0097,United States,39.8283,-98.5795,,Direct Sales,PayPal,USD,15,24.48,N/A,0,0,367.2,1,367.2,FALSE,,
063889B6D9B0,order,4/15/2025 16:12,CUST0001580,PROD0073,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,15,20,N/A,0,15,315,1,315,FALSE,,
9.77129E+11,order,6/28/2025 20:04,CUST0000141,PROD0019,Philippines,12.8797,121.774,APAC,Website,Credit Card,USD,1,15,N/A,0,2.25,17.25,1,17.25,FALSE,,
0724877F6E71,order,1/12/2025 15:44,CUST0001925,PROD0027,Canada,56.1304,-106.3468,,Website,Credit Card,USD,3,7,N/A,0,1.05,22.05,1,22.05,FALSE,,
43261380D86E,invoice,4/3/2025 11:17,CUST0000507,PROD0020,United Kingdom,55.3781,-3.436,EU,Reseller,Credit Card,GBP,10,118.03,N/A,0,236.06,1416.36,1.22,1727.96,TRUE,5/3/2025 11:17,Accidental purchase
0EDB59DC4BD8,order,6/6/2025 3:24,CUST0002935,PROD0077,Netherlands,52.1326,5.2913,EU,Marketplace,Credit Card,EUR,5,23.58,N/A,0,23.58,141.48,1.06,149.97,FALSE,,
521CCEA1EEC8,invoice,7/1/2025 8:34,CUST0003619,PROD0049,Australia,-25.2744,133.7751,APAC,Partner,Invoice,AUD,5,19.7,N/A,0,9.85,108.35,0.66,71.51,FALSE,,
68D0C7AAA140,invoice,5/6/2025 19:08,CUST0003205,PROD0018,Spain,40.4637,-3.7492,EU,Website,PayPal,EUR,3,215.09,SAVE5,32.26,129.05,742.06,1.06,786.58,FALSE,,
2D0819B89945,order,5/9/2025 17:00,CUST0001773,PROD0061,Netherlands,52.1326,5.2913,EU,Direct Sales,Invoice,EUR,10,9.43,N/A,0,18.86,113.16,1.06,119.95,FALSE,,
C90F30BD15C5,order,5/13/2024 14:47,CUST0001443,PROD0044,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,151.52,WELCOME10,15.15,15.15,151.52,0.66,100,FALSE,,
B37D96327BF5,invoice,10/18/2024 5:59,CUST0001181,PROD0073,Germany,51.1657,10.4515,EU,Marketplace,Invoice,EUR,3,18.87,N/A,0,11.32,67.93,1.06,72.01,FALSE,,
101378FB1042,order,6/24/2025 14:55,CUST0000344,PROD0063,Spain,40.4637,-3.7492,EU,Marketplace,Credit Card,EUR,3,9.32,N/A,0,5.59,33.55,1.06,35.56,FALSE,,
7DC2993F0ED2,order,6/24/2025 2:06,CUST0000530,PROD0017,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,5,19,N/A,0,0,95,1,95,FALSE,,
48A111F683DA,order,8/26/2025 9:14,CUST0000242,PROD0070,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,20,192.58,N/A,0,770.32,4621.92,1.22,5638.74,FALSE,,
376014B53B75,order,10/2/2024 11:58,CUST0003030,PROD0097,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,20.07,N/A,0,4.01,24.08,1.22,29.38,FALSE,,
0113BF320400,order,10/20/2024 9:42,CUST0001197,PROD0101,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,30.65,BFCM20,30.65,0,122.6,1,122.6,FALSE,,
EA3B5663679E,order,10/6/2025 10:51,CUST0001250,PROD0029,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,1,5,BFCM10,0.5,0.25,4.75,1,4.75,FALSE,,
2CC543C8704E,invoice,5/28/2025 15:29,CUST0002996,PROD0041,Germany,51.1657,10.4515,EU,Reseller,Credit Card,EUR,1,11.32,BFCM10,1.13,2.26,12.45,1.06,13.2,FALSE,,
D25DA103CC65,invoice,5/12/2024 12:53,CUST0002084,PROD0048,United States,39.8283,-98.5795,,Partner,Credit Card,USD,3,90,N/A,0,0,270,1,270,FALSE,,
253D07D70FE9,order,7/29/2025 5:19,CUST0003919,PROD0029,Philippines,12.8797,121.774,APAC,Partner,Credit Card,USD,5,5,N/A,0,3.75,28.75,1,28.75,FALSE,,
99BD622F1EFD,order,10/12/2024 11:26,CUST0002815,PROD0016,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,3,105,N/A,0,0,315,1,315,FALSE,,
F5ED81C299B5,order,1/20/2025 8:19,CUST0000451,PROD0033,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,10,7.38,N/A,0,14.76,88.56,1.22,108.04,FALSE,,
38A95128D301,order,6/12/2025 7:41,CUST0003732,PROD0014,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,122.87,N/A,0,122.87,737.22,1.22,899.41,FALSE,,
7D477535A487,invoice,7/1/2024 17:43,CUST0001428,PROD0039,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,3,25,N/A,0,0,75,1,75,FALSE,,
D244CA24C341,order,4/11/2025 18:34,CUST0003761,PROD0082,Netherlands,52.1326,5.2913,EU,Direct Sales,Credit Card,EUR,1,111.42,BFCM20,22.28,22.28,111.42,1.06,118.11,FALSE,,
C25D6110C7CB,order,5/27/2025 20:09,CUST0003578,PROD0011,United States,39.8283,-98.5795,,Website,Credit Card,USD,10,249,BFCM10,249,0,2241,1,2241,FALSE,,
BFF0F7FD5A6C,order,4/14/2025 13:11,CUST0002668,PROD0090,United States,39.8283,-98.5795,,Reseller,Wire,USD,3,153.78,BFCM10,46.13,0,415.21,1,415.21,FALSE,,
3544F0BAE3D2,order,7/25/2025 14:25,CUST0001887,PROD0096,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,405.15,N/A,0,40.52,445.67,0.66,294.14,FALSE,,
25E2309F7194,order,10/13/2025 22:35,CUST0002547,PROD0016,United States,39.8283,-98.5795,,Marketplace,Invoice,USD,1,105,N/A,0,0,105,1,105,FALSE,,
A9C5ABF69BBC,order,10/9/2024 17:17,CUST0000436,PROD0079,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,5,20.14,N/A,0,20.14,120.84,1.22,147.42,FALSE,,
30B6C8BC9CD1,order,7/13/2024 16:16,CUST0000016,PROD0094,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,3,234.95,N/A,0,0,704.85,1,704.85,FALSE,,
A2E74C4C5320,order,8/19/2024 18:25,CUST0001057,PROD0092,Philippines,12.8797,121.774,APAC,Direct Sales,PayPal,USD,1,234.95,N/A,0,35.24,270.19,1,270.19,FALSE,,
B054D302ABB2,invoice,1/14/2025 8:16,CUST0003225,PROD0021,Australia,-25.2744,133.7751,APAC,Reseller,Wire,AUD,10,15.15,N/A,0,15.15,166.65,0.66,109.99,FALSE,,
0E44E2F5B448,invoice,6/16/2025 3:07,CUST0002604,PROD0046,France,46.2276,2.2137,EU,Website,Credit Card,EUR,5,141.51,WELCOME10,70.76,141.51,778.3,1.06,825,FALSE,,
CE781B33F907,order,3/1/2025 11:05,CUST0000788,PROD0082,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,1,178.94,N/A,0,17.89,196.83,0.66,129.91,FALSE,,
49A0FE8F95E2,order,1/29/2025 20:42,CUST0002776,PROD0040,France,46.2276,2.2137,EU,Website,Credit Card,EUR,3,235.85,WELCOME10,70.76,141.51,778.3,1.06,825,FALSE,,
CC36AFCE1F4B,order,8/25/2025 1:32,CUST0000819,PROD0048,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,73.77,N/A,0,14.75,88.52,1.22,107.99,FALSE,,
B547AB386EFD,order,4/30/2024 5:32,CUST0000586,PROD0048,United Kingdom,55.3781,-3.436,EU,Direct Sales,PayPal,GBP,1,73.77,N/A,0,14.75,88.52,1.22,107.99,FALSE,,
F5B901144138,order,8/4/2025 1:31,CUST0003336,PROD0076,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,1,316.27,N/A,0,0,316.27,1,316.27,FALSE,,
9BC91CF28E1C,order,8/7/2024 5:03,CUST0002190,PROD0098,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,267.4,BFCM20,53.48,13.37,227.29,1,227.29,FALSE,,
E72105E69294,invoice,7/31/2025 3:08,CUST0002979,PROD0057,United Kingdom,55.3781,-3.436,EU,Website,Wire,GBP,10,4.1,N/A,0,8.2,49.2,1.22,60.02,FALSE,,
69FBA2739740,order,8/19/2024 2:28,CUST0002125,PROD0032,Germany,51.1657,10.4515,EU,Direct Sales,PayPal,EUR,15,113.21,LOYALTY15,254.72,339.63,1783.06,1.06,1890.04,FALSE,,
9959950EAED3,order,6/19/2025 13:58,CUST0000512,PROD0074,Australia,-25.2744,133.7751,APAC,Direct Sales,Credit Card,AUD,10,405.15,SAVE5,202.58,405.15,4254.07,0.66,2807.69,FALSE,,
6F6837F68328,order,3/6/2025 17:27,CUST0002174,PROD0057,Netherlands,52.1326,5.2913,EU,Website,Credit Card,EUR,1,4.72,SAVE5,0.24,0.94,5.42,1.06,5.75,FALSE,,
6A586B7079C2,order,1/22/2025 10:00,CUST0000494,PROD0077,United Kingdom,55.3781,-3.436,EU,Reseller,Invoice,GBP,3,20.49,BFCM20,12.29,12.29,61.47,1.22,74.99,FALSE,,
CE809380473E,order,2/22/2025 8:23,CUST0000115,PROD0041,United States,39.8283,-98.5795,,Reseller,Credit Card,USD,20,12,N/A,0,0,240,1,240,FALSE,,
B056E81766BE,invoice,6/23/2025 2:05,CUST0003063,PROD0018,United Kingdom,55.3781,-3.436,EU,Marketplace,Wire,GBP,1,186.89,N/A,0,37.38,224.27,1.22,273.61,FALSE,,
F2A8D8936E1E,invoice,1/30/2025 8:17,CUST0003036,PROD0007,Netherlands,52.1326,5.2913,EU,Website,PayPal,EUR,1,8.49,LOYALTY15,1.27,1.7,8.92,1.06,9.46,FALSE,,
A386A5F7C0CE,order,4/25/2024 2:29,CUST0001210,PROD0043,Spain,40.4637,-3.7492,EU,Website,Wire,EUR,1,9.43,N/A,0,1.89,11.32,1.06,12,FALSE,,
5BA9513CC80A,order,10/25/2024 21:31,CUST0003115,PROD0089,Canada,56.1304,-106.3468,,Direct Sales,Invoice,USD,10,23.45,N/A,0,11.73,246.23,1,246.23,FALSE,,
3CCB54426905,order,4/9/2025 23:33,CUST0001067,PROD0023,Canada,56.1304,-106.3468,,Reseller,Credit Card,USD,5,8,N/A,0,2,42,1,42,FALSE,,
F2578F24B3E6,order,11/23/2024 0:44,CUST0000956,PROD0023,Australia,-25.2744,133.7751,APAC,Website,Invoice,AUD,10,12.12,N/A,0,12.12,133.32,0.66,87.99,FALSE,,
68876BB9AD4D,order,6/19/2024 8:18,CUST0002066,PROD0060,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,3,184.55,LOYALTY15,83.05,110.73,581.33,1.22,709.22,FALSE,,
97ADA723FE6F,invoice,1/21/2025 5:16,CUST0000384,PROD0039,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,25,BFCM20,5,1.25,21.25,1,21.25,FALSE,,
E8B75C890777,order,6/6/2024 18:42,CUST0000850,PROD0094,Canada,56.1304,-106.3468,,Partner,Credit Card,USD,10,234.95,N/A,0,117.48,2466.98,1,2466.98,FALSE,,
95A8171D75FF,invoice,2/27/2025 17:34,CUST0003533,PROD0089,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,23.45,N/A,0,0,351.75,1,351.75,FALSE,,
6A3647B27404,invoice,2/25/2025 22:51,CUST0000631,PROD0065,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,3,17.92,BFCM10,5.38,10.75,59.13,1.06,62.68,TRUE,3/5/2025 22:51,Billing error
B48A35609FBC,order,2/25/2025 15:19,CUST0000460,PROD0067,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,18.92,BFCM20,18.92,0,75.68,1,75.68,FALSE,,
18641CC8A071,order,6/14/2025 14:43,CUST0001750,PROD0015,Australia,-25.2744,133.7751,APAC,Direct Sales,Invoice,AUD,5,13.26,BFCM10,6.63,6.63,66.3,0.66,43.76,FALSE,,
BDF7E98098F4,invoice,5/19/2025 1:37,CUST0002860,PROD0025,United States,39.8283,-98.5795,,Website,Credit Card,USD,10,29,N/A,0,0,290,1,290,FALSE,,
3887309E68FD,order,3/1/2025 17:04,CUST0002783,PROD0040,Netherlands,52.1326,5.2913,EU,Website,Wire,EUR,3,235.85,N/A,0,141.51,849.06,1.06,900,FALSE,,
D8FF15B40519,order,10/18/2025 19:26,CUST0001266,PROD0054,Australia,-25.2744,133.7751,APAC,Partner,Credit Card,AUD,15,439.39,LOYALTY15,988.63,659.08,6261.3,0.66,4132.46,FALSE,,
71CD0A82591B,invoice,6/12/2025 19:34,CUST0001529,PROD0029,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,5,SALE15,0.75,0,4.25,1,4.25,FALSE,,
60DC5FC0C403,invoice,6/6/2025 8:30,CUST0000722,PROD0085,Canada,56.1304,-106.3468,,Direct Sales,Credit Card,USD,10,12.4,N/A,0,6.2,130.2,1,130.2,FALSE,,
20F03E7FF229,order,2/4/2025 5:08,CUST0000092,PROD0086,United Kingdom,55.3781,-3.436,EU,Marketplace,PayPal,GBP,1,184.55,N/A,0,36.91,221.46,1.22,270.18,FALSE,,
C4CF7A02B6D5,order,1/15/2025 19:43,CUST0002361,PROD0099,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,29.38,N/A,0,0,29.38,1,29.38,FALSE,,
CADD8C06DAD6,order,5/16/2025 0:30,CUST0003751,PROD0048,Canada,56.1304,-106.3468,,Website,Credit Card,USD,20,90,N/A,0,90,1890,1,1890,FALSE,,
5F444384E054,order,10/9/2025 9:42,CUST0000253,PROD0048,Australia,-25.2744,133.7751,APAC,Website,Credit Card,AUD,1,136.36,NEWCUSTOMER10,13.64,13.64,136.36,0.66,90,FALSE,,
05657AC0E92B,order,4/29/2025 9:46,CUST0000979,PROD0066,United States,39.8283,-98.5795,,Website,PayPal,USD,1,153.78,NEWCUSTOMER10,15.38,0,138.4,1,138.4,FALSE,,
D5FB959A4CBA,invoice,6/29/2024 13:21,CUST0000759,PROD0034,Germany,51.1657,10.4515,EU,Marketplace,Invoice,EUR,10,84.91,N/A,0,169.82,1018.92,1.06,1080.06,FALSE,,
D33582285DF0,invoice,7/2/2025 8:47,CUST0000386,PROD0051,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,20,BFCM10,2,0,18,1,18,FALSE,,
4D6B7A07E92E,invoice,9/26/2025 1:42,CUST0003999,PROD0074,Canada,56.1304,-106.3468,,Partner,PayPal,USD,1,267.4,N/A,0,13.37,280.77,1,280.77,FALSE,,
D9457FA90EF8,order,10/6/2024 15:42,CUST0002983,PROD0061,Brazil,-14.235,-51.9253,LATAM,Reseller,Credit Card,USD,10,10,N/A,0,15,115,1,115,FALSE,,
82C855E145EA,invoice,1/21/2025 12:05,CUST0001311,PROD0087,Germany,51.1657,10.4515,EU,Website,Credit Card,EUR,10,14.11,NEWCUSTOMER10,14.11,28.22,155.21,1.06,164.52,FALSE,,
3AC52B444878,order,8/13/2025 17:25,CUST0003705,PROD0086,France,46.2276,2.2137,EU,Partner,Invoice,EUR,10,212.41,LOYALTY15,318.61,424.82,2230.31,1.06,2364.13,FALSE,,
84265618AD6E,order,1/11/2025 21:31,CUST0003018,PROD0037,United States,39.8283,-98.5795,,Partner,PayPal,USD,3,12.5,N/A,0,0,37.5,1,37.5,FALSE,,
4.00864E+11,order,8/21/2024 20:05,CUST0003035,PROD0071,Spain,40.4637,-3.7492,EU,Website,Invoice,EUR,3,12.33,WELCOME10,3.7,7.4,40.69,1.06,43.13,FALSE,,
13A4582361A0,order,7/31/2025 7:14,CUST0002163,PROD0011,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,249,N/A,0,0,1245,1,1245,FALSE,,
4340831E39D0,order,5/7/2024 6:32,CUST0003375,PROD0005,United States,39.8283,-98.5795,,Marketplace,Credit Card,USD,1,15,N/A,0,0,15,1,15,FALSE,,
65C4BEAA21C6,order,3/21/2025 14:56,CUST0000368,PROD0048,Canada,56.1304,-106.3468,,Marketplace,Credit Card,USD,3,90,BFCM10,27,13.5,256.5,1,256.5,FALSE,,
78F98C544EB5,order,12/29/2024 18:54,CUST0000048,PROD0041,United States,39.8283,-98.5795,,Reseller,Invoice,USD,10,12,N/A,0,0,120,1,120,FALSE,,
CA3BE188E6E2,order,7/16/2025 5:40,CUST0001370,PROD0065,France,46.2276,2.2137,EU,Reseller,Credit Card,EUR,10,17.92,N/A,0,35.84,215.04,1.06,227.94,FALSE,,
181A4D3E9088,invoice,7/15/2024 2:18,CUST0000060,PROD0048,United Kingdom,55.3781,-3.436,EU,Direct Sales,Credit Card,GBP,3,73.77,N/A,0,44.26,265.57,1.22,324,FALSE,,
3AAAB695EBCF,order,11/10/2024 4:07,CUST0001764,PROD0030,Brazil,-14.235,-51.9253,LATAM,Marketplace,Invoice,USD,10,50,BFCM10,50,75,525,1,525,FALSE,,
E5E21FA98123,order,4/11/2025 13:15,CUST0002645,PROD0096,United States,39.8283,-98.5795,,Website,Credit Card,USD,1,267.4,N/A,0,0,267.4,1,267.4,FALSE,,
1A728AAC2FBE,order,2/19/2025 9:11,CUST0002362,PROD0088,United States,39.8283,-98.5795,,Website,Invoice,USD,25,153.78,N/A,0,0,3844.5,1,3844.5,FALSE,,
48AEC7B504B4,order,8/21/2025 11:06,CUST0002332,PROD0001,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,40.16,LOYALTY15,6.02,8.03,42.17,1.22,51.45,FALSE,,
031958650F2F,invoice,4/12/2025 13:27,CUST0003333,PROD0046,Canada,56.1304,-106.3468,,Website,Credit Card,USD,1,150,N/A,0,7.5,157.5,1,157.5,FALSE,,
1F1B5BC7C0DF,order,2/9/2025 9:30,CUST0003078,PROD0016,United Kingdom,55.3781,-3.436,EU,Website,Invoice,GBP,10,86.07,BFCM10,86.07,172.14,946.77,1.22,1155.06,FALSE,,
955923B10D9B,order,8/29/2024 11:06,CUST0000980,PROD0093,United States,39.8283,-98.5795,,Website,Credit Card,USD,5,15.81,N/A,0,0,79.05,1,79.05,FALSE,,
45C5D8EDE260,invoice,5/18/2025 18:10,CUST0002754,PROD0011,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,3,204.1,N/A,0,122.46,734.76,1.22,896.41,FALSE,,
40F3D5D37C34,order,6/14/2025 13:57,CUST0003499,PROD0018,United States,39.8283,-98.5795,,Marketplace,PayPal,USD,5,228,N/A,0,0,1140,1,1140,FALSE,,
D44F61350F28,order,4/7/2025 18:44,CUST0003181,PROD0003,United States,39.8283,-98.5795,,Direct Sales,Invoice,USD,1,29,N/A,0,0,29,1,29,FALSE,,
A28F40E24686,invoice,7/16/2024 5:14,CUST0000890,PROD0078,Germany,51.1657,10.4515,EU,Partner,Credit Card,EUR,1,298.37,N/A,0,59.67,358.04,1.06,379.52,TRUE,9/1/2024 5:14,Billing error
461E62AC5AF4,order,2/28/2025 13:29,CUST0003542,PROD0037,United States,39.8283,-98.5795,,Marketplace,Invoice,USD,10,12.5,NEWCUSTOMER10,12.5,0,112.5,1,112.5,FALSE,,
391051FB9E56,order,7/3/2024 23:25,CUST0002298,PROD0018,United Kingdom,55.3781,-3.436,EU,Marketplace,Credit Card,GBP,3,186.89,N/A,0,112.13,672.8,1.22,820.82,FALSE,,
232752603D76,invoice,8/12/2025 20:45,CUST0001785,PROD0096,United States,39.8283,-98.5795,,Direct Sales,Credit Card,USD,1,267.4,N/A,0,0,267.4,1,267.4,FALSE,,
D0BADFEDFA08,order,9/16/2024 17:24,CUST0002010,PROD0087,Canada,56.1304,-106.3468,,Website,Invoice,USD,15,14.96,SAVE5,11.22,11.22,224.4,1,224.4,FALSE,,
F22F39117F54,order,12/14/2024 3:19,CUST0003318,PROD0045,Brazil,-14.235,-51.9253,LATAM,Website,Invoice,USD,3,15,N/A,0,6.75,51.75,1,51.75,FALSE,,
3FBFE6D5D8AD,order,7/9/2025 20:07,CUST0002275,PROD0079,France,46.2276,2.2137,EU,Direct Sales,Credit Card,EUR,10,23.18,N/A,0,46.36,278.16,1.06,294.85,FALSE,,
11E3C1E01029,order,7/15/2024 0:40,CUST0000001,PROD0002,United Kingdom,55.3781,-3.436,EU,Reseller,Invoice,GBP,1,409.02,N/A,0,81.8,490.82,1.22,598.8,FALSE,,
B232DF0A740F,order,1/7/2025 14:01,CUST0001288,PROD0006,Australia,-25.2744,133.7751,APAC,Reseller,Credit Card,AUD,10,225.76,WELCOME10,225.76,225.76,2257.6,0.66,1490.02,FALSE,,
36B60E8D7C25,order,5/21/2025 9:36,CUST0002754,PROD0015,United Kingdom,55.3781,-3.436,EU,Website,Wire,GBP,5,7.17,N/A,0,7.17,43.02,1.22,52.48,FALSE,,
BA3A952789D8,invoice,5/11/2024 4:36,CUST0000849,PROD0096,Spain,40.4637,-3.7492,EU,Website,Credit Card,EUR,1,252.26,N/A,0,50.45,302.71,1.06,320.87,FALSE,,
47BCE7E06F9A,order,9/14/2025 9:59,CUST0003249,PROD0019,United States,39.8283,-98.5795,,Website,Credit Card,USD,15,15,BFCM20,45,0,180,1,180,FALSE,,
94CE98D904CD,order,8/8/2024 8:54,CUST0003712,PROD0043,United Kingdom,55.3781,-3.436,EU,Website,Credit Card,GBP,1,8.2,N/A,0,1.64,9.84,1.22,12,FALSE,,
